dataset,backbone,horizon,seed,method,status,mse,mae,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,prediction_path,output_dir,test_threshold_leakage,blocker_reason
ETTh1,TimesNet,96,2026,SAN,completed,4.935063131733867,1.6946361581015899,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2026/ETTh1_TimesNet_96_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2026,False,
ETTh1,TimesNet,96,2026,NST,completed,4.649284859454951,1.6359717865097452,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2026/ETTh1_TimesNet_96_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2026,False,
ETTh1,TimesNet,96,2026,TAFAS,completed,4.686754402051131,1.6407380048501221,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2026/ETTh1_TimesNet_96_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2026,False,
ETTh1,TimesNet,96,2026,matched_sparse_smoothing,completed,4.668620687058893,1.630578339671529,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026/ETTh1_TimesNet_96_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026,False,
ETTh1,TimesNet,96,2026,naive_smoothing,completed,4.668620687058893,1.630578339671529,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026/ETTh1_TimesNet_96_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026,False,
ETTh1,TimesNet,96,2026,ema_smoothing,completed,4.684040210381207,1.6318402429883834,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026/ETTh1_TimesNet_96_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026,False,
ETTh1,TimesNet,96,2026,median_smoothing,completed,4.676492712190954,1.6324736995948284,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026/ETTh1_TimesNet_96_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2026,False,
ETTh1,TimesNet,96,2027,raw_no_correction,completed,4.6754394362506675,1.6458869382490586,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,HalluGuard-LRBN,completed,4.754918203669994,1.6646554773559663,1.699920798954075,1.1403297924506397,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,RevIN,completed,4.797020446949563,1.650851827028001,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,DishTS,completed,4.647694894772763,1.6391781262630012,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,SAN,completed,4.933188702364768,1.7028923546731942,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,NST,completed,4.891338565089742,1.6787601531281684,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,TAFAS,completed,4.748971189465978,1.6564312120565479,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,matched_sparse_smoothing,completed,4.6652261045458285,1.6434930553152467,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,naive_smoothing,completed,4.6652261045458285,1.6434930553152467,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,ema_smoothing,completed,4.683656244087736,1.6440155260649616,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2027,median_smoothing,completed,4.668675680738762,1.6442014777755736,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027/ETTh1_TimesNet_96_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2027,False,
ETTh1,TimesNet,96,2028,raw_no_correction,completed,4.736487394611672,1.6474621414329789,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,HalluGuard-LRBN,completed,4.857147769484764,1.6710605274901915,2.547465343417959,1.4324083973599868,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,RevIN,completed,4.771229302497463,1.6609417536196778,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,DishTS,completed,4.918280749591886,1.678325465339399,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,SAN,completed,5.073514118394888,1.7101055032817853,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,NST,completed,4.690075217781079,1.6508968624286124,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,TAFAS,completed,4.797503859009553,1.6584607457564207,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,matched_sparse_smoothing,completed,4.716640480495228,1.642819048033753,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,naive_smoothing,completed,4.716640480495228,1.642819048033753,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,ema_smoothing,completed,4.725290666891354,1.6430712804002887,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,96,2028,median_smoothing,completed,4.723246244363355,1.6440034807150266,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028/ETTh1_TimesNet_96_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_96_seed2028,False,
ETTh1,TimesNet,192,2026,raw_no_correction,completed,6.271010828916153,1.90758147225789,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,HalluGuard-LRBN,completed,6.267979413465145,1.900717963459735,-0.048340140588335696,-0.3598016073217088,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,RevIN,completed,6.240582541814914,1.8894279014029784,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,DishTS,completed,6.397827532321942,1.9176364359017055,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,SAN,completed,6.655570490021496,1.9465147636454383,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,NST,completed,6.3490243370836295,1.9135370630345017,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,TAFAS,completed,6.279774176079168,1.90120865538005,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,matched_sparse_smoothing,completed,6.241047836525381,1.9018442190683489,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,naive_smoothing,completed,6.241047836525381,1.9018442190683489,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,ema_smoothing,completed,6.246362506475073,1.9023703502613836,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2026,median_smoothing,completed,6.25340192500931,1.9043475954526263,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026/ETTh1_TimesNet_192_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2026,False,
ETTh1,TimesNet,192,2027,raw_no_correction,completed,6.1495623945941285,1.8859810703720337,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,HalluGuard-LRBN,completed,6.242748977883967,1.897970396492199,1.5153368209054359,0.635707659451762,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,RevIN,completed,6.122965687966737,1.880598982592243,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,DishTS,completed,6.240996704880999,1.893066913423764,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,SAN,completed,6.739277056808123,1.9540838911724563,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,NST,completed,6.253024709619866,1.8906209323306962,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,TAFAS,completed,6.2153826509182055,1.9019242845088513,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,matched_sparse_smoothing,completed,6.13220854116026,1.8822737166513572,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,naive_smoothing,completed,6.13220854116026,1.8822737166513572,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,ema_smoothing,completed,6.150402596057103,1.8852577199314882,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2027,median_smoothing,completed,6.1399218336427275,1.884033969639842,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027/ETTh1_TimesNet_192_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2027,False,
ETTh1,TimesNet,192,2028,raw_no_correction,completed,6.179829384488563,1.8831363261346956,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,HalluGuard-LRBN,completed,6.308473608992421,1.9002240847354743,2.081679226076321,0.9074095360824382,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,RevIN,completed,6.146860747863035,1.872902025534209,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_RevIN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,DishTS,completed,6.204309630295408,1.8854051924578483,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_DishTS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,SAN,completed,6.761803421352887,1.940911556550789,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_SAN.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,NST,completed,6.224211958143715,1.8917840524595997,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_NST.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,TAFAS,completed,6.123021622111273,1.8866141359311674,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_TAFAS.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/adaptation_baselines/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,matched_sparse_smoothing,completed,6.162929204399231,1.8797307593677264,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_matched_sparse_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,naive_smoothing,completed,6.162929204399231,1.8797307593677264,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_naive_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,ema_smoothing,completed,6.1798703431995605,1.8823520267497253,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_ema_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,192,2028,median_smoothing,completed,6.169698684375994,1.881063490581614,,,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028/ETTh1_TimesNet_192_median_smoothing.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/smoothing_controls/ETTh1_TimesNet_192_seed2028,False,
ETTh1,TimesNet,336,2026,raw_no_correction,completed,7.346128394551804,2.107534617341987,0.0,0.0,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/raw/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_raw_no_correction.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_336_seed2026,False,
ETTh1,TimesNet,336,2026,HalluGuard-LRBN,completed,7.3807604105716695,2.128639264378582,0.4714322178952141,1.0013902909557824,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/predictions/halluguard_lrbn/ETTh1_TimesNet_336_seed2026/ETTh1_TimesNet_336_unified_revin_rdn_hybrid.jsonl,experiments/halluguard/results/lrbn_clean_claim_bigtable_v2_repaired_baselines/runs/halluguard_lrbn/ETTh1_TimesNet_336_seed2026,False,
